gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000033676	Gabrb3	0.4429451590478701	0.0445004250298047	22.33942702935776
ENSMUSG00000015568	Lpl	0.4386988958981629	0.0235164460302266	7.934733769950949
ENSMUSG00000028262	Clca3a2	0.4167322128286085	0.045603912370738	50.73943239729826
ENSMUSG00000065701	ENSMUSG00000065701	0.4162414442440097	0.0507067824338168	35.88439772380192
ENSMUSG00000024925	ENSMUSG00000024925	0.4098528093666214	0.0343535289116557	31.010320862577352
ENSMUSG00000029482	Aacs	0.4088776815942672	0.0447140718774008	54.28480450365461
ENSMUSG00000022949	ENSMUSG00000022949	0.4079278630892015	0.031182759540913	28.76264939118092
ENSMUSG00000015405	ENSMUSG00000015405	0.4018863490708179	0.0354585203318626	42.546915281839176
ENSMUSG00000006542	Prkag3	0.4008020625796141	0.0354970191636672	45.74887976770579
ENSMUSG00000114279	H2bc14	0.4001059889440753	0.0583822165307104	142.68878722590645
ENSMUSG00000084786	ENSMUSG00000084786	0.3994335454865569	0.0542891484345583	98.7887139302866
ENSMUSG00000030218	Mgp	0.3993213109102854	0.040238471047024	66.71349188882262
ENSMUSG00000007872	Id3	0.3989383279985279	0.0450184819422598	48.78073390181825
ENSMUSG00000039982	ENSMUSG00000039982	0.3985701913784991	0.0422035577333946	40.90036674652197
ENSMUSG00000118790	Gm25939	0.3973425411236276	0.0411530637526846	56.97201067190801
ENSMUSG00000097324	ENSMUSG00000097324	0.3964571805558102	0.0285755333578865	37.13165765219754
ENSMUSG00000007038	ENSMUSG00000007038	0.3945966753093236	0.0305914893225339	30.875394734318785
ENSMUSG00000093445	Lrch4	0.3932096418828317	0.0517852650432975	95.47020477614991
ENSMUSG00000039457	ENSMUSG00000039457	0.3912969993042645	0.0271970433957775	35.15238256505525
ENSMUSG00000035342	ENSMUSG00000035342	0.3905354724602764	0.042052029501713	83.79767299871757
ENSMUSG00000051483	ENSMUSG00000051483	0.3851018326949959	0.033598271843069	57.49817388404609
ENSMUSG00000023067	Cdkn1a	0.3838576289391166	0.0414089773260909	59.47848350454137
ENSMUSG00000065353	Snora73b	0.3809361077648213	0.0328514004230887	52.07388981053749
ENSMUSG00000047586	Nccrp1	0.3796842654762603	0.0589394050062028	135.32778724267973
ENSMUSG00000104094	ENSMUSG00000104094	0.3788725710552416	0.0373728499078485	76.97798386551833
ENSMUSG00000056724	ENSMUSG00000056724	0.3786277934633622	0.0364489950854101	87.9804523743769
ENSMUSG00000020914	Top2a	0.3781373907171609	0.0317092720676372	88.79645263184786
ENSMUSG00000032532	Cck	0.3780835600521507	0.0372237722863657	85.58247484152349
ENSMUSG00000074796	ENSMUSG00000074796	0.3765533312540226	0.0370874854132959	85.65302096248561
ENSMUSG00000033618	Map3k13	0.3765341509006989	0.0370965147701122	85.76881717734015
ENSMUSG00000105954	ENSMUSG00000105954	0.3762421337025915	0.0488166481744652	98.00045918259772
ENSMUSG00000033855	Ston1	0.3693603360023997	0.0447196432523518	121.82877328447496
ENSMUSG00000000120	ENSMUSG00000000120	0.3688822649972085	0.0433711161306164	127.02456455347524
ENSMUSG00000000628	Hk2	0.3677081915187918	0.0383601470148288	106.7024367106956
ENSMUSG00000090021	Gm6493	0.3672014662110636	0.0406992194073919	71.35832116859252
ENSMUSG00000064254	ENSMUSG00000064254	0.3669693663325478	0.0453715229838463	119.4820488609063
ENSMUSG00000050010	ENSMUSG00000050010	0.3664957293115203	0.0311198915233208	80.06428667015025
ENSMUSG00000104586	ENSMUSG00000104586	0.365978730154965	0.0273089395091187	72.43928492192617
ENSMUSG00000032786	Alas1	0.3659029739929355	0.0329127152709929	108.25068129115864
ENSMUSG00000091021	ENSMUSG00000091021	0.3645557387436025	0.0296101435458091	59.09517746821648
ENSMUSG00000028834	ENSMUSG00000028834	0.3644813240029962	0.0506275609061757	202.23511070039245
ENSMUSG00000000753	ENSMUSG00000000753	0.3642960631941985	0.0322480163633488	74.43285564856423
ENSMUSG00000031825	Crispld2	0.3639888690685737	0.0458487007034343	111.92336663985763
ENSMUSG00000016763	Scube1	0.362188983031209	0.0400207796148839	129.52760323575822
ENSMUSG00000044349	Snhg11	0.3617440023932646	0.0338086131182753	130.12951240975278
ENSMUSG00000045136	ENSMUSG00000045136	0.3616068783555347	0.0299842518649505	87.71322591262961
ENSMUSG00000086924	ENSMUSG00000086924	0.3610021771963874	0.0386798957064852	88.80112611898568
ENSMUSG00000046879	ENSMUSG00000046879	0.3608973651304394	0.0528724168789689	275.1143216919105
ENSMUSG00000024620	Pdgfrb	0.360155467849875	0.038439773594194	139.66177000167227
ENSMUSG00000061780	Cfd	0.3599575683761077	0.0445723228781292	116.35243873679656
