gene	rewiring_abs_obs	p_perm	q_BH
ENSMUSG00000027188	82.60607266426086	0.0004997501249375312	0.02974703124628162
ENSMUSG00000025815	86.96853787451982	0.0004997501249375312	0.02974703124628162
ENSMUSG00000022366	132.17749412730336	0.0004997501249375312	0.02974703124628162
ENSMUSG00000028003	127.96092368662357	0.0004997501249375312	0.02974703124628162
ENSMUSG00000021750	48.22563694417477	0.0004997501249375312	0.02974703124628162
ENSMUSG00000022146	68.40133231133223	0.0004997501249375312	0.02974703124628162
ENSMUSG00000019768	107.07837942428887	0.0004997501249375312	0.02974703124628162
ENSMUSG00000025889	69.48879341036081	0.0004997501249375312	0.02974703124628162
ENSMUSG00000026399	65.04102650284767	0.0004997501249375312	0.02974703124628162
ENSMUSG00000079710	68.49234347045422	0.0004997501249375312	0.02974703124628162
ENSMUSG00000036814	108.17845483869314	0.0004997501249375312	0.02974703124628162
ENSMUSG00000006576	53.605089120566845	0.0004997501249375312	0.02974703124628162
ENSMUSG00000028967	76.22177296876907	0.0004997501249375312	0.02974703124628162
ENSMUSG00000022262	104.06137181818485	0.0004997501249375312	0.02974703124628162
ENSMUSG00000020798	92.8537915572524	0.0004997501249375312	0.02974703124628162
ENSMUSG00000052562	125.78962916880846	0.0004997501249375312	0.02974703124628162
ENSMUSG00000092500	100.14054394513369	0.0004997501249375312	0.02974703124628162
ENSMUSG00000024972	118.19507648795843	0.0004997501249375312	0.02974703124628162
ENSMUSG00000021207	120.88290551304817	0.0004997501249375312	0.02974703124628162
ENSMUSG00000048482	114.49805676937103	0.0004997501249375312	0.02974703124628162
ENSMUSG00000069919	66.82706750184298	0.0004997501249375312	0.02974703124628162
ENSMUSG00000021620	60.45980527251959	0.0004997501249375312	0.02974703124628162
ENSMUSG00000022546	128.9595497995615	0.0004997501249375312	0.02974703124628162
ENSMUSG00000002985	107.84591946005821	0.0004997501249375312	0.02974703124628162
ENSMUSG00000042625	52.42225441336632	0.0004997501249375312	0.02974703124628162
ENSMUSG00000021135	164.40834183990955	0.0004997501249375312	0.02974703124628162
ENSMUSG00000039236	106.6695868074894	0.0004997501249375312	0.02974703124628162
ENSMUSG00000050315	79.57668662071228	0.0004997501249375312	0.02974703124628162
ENSMUSG00000087141	218.68033077567816	0.0004997501249375312	0.02974703124628162
ENSMUSG00000067818	50.57666533999145	0.0004997501249375312	0.02974703124628162
ENSMUSG00000037053	138.38263702392578	0.0004997501249375312	0.02974703124628162
ENSMUSG00000024065	65.30131831765175	0.0004997501249375312	0.02974703124628162
ENSMUSG00000028681	52.414590330794454	0.0004997501249375312	0.02974703124628162
ENSMUSG00000074634	208.9365440160036	0.0004997501249375312	0.02974703124628162
ENSMUSG00000064225	66.32513608783484	0.0004997501249375312	0.02974703124628162
ENSMUSG00000005640	89.23135733231902	0.0004997501249375312	0.02974703124628162
ENSMUSG00000042961	61.39099280536175	0.0004997501249375312	0.02974703124628162
ENSMUSG00000063590	101.69531299173832	0.0004997501249375312	0.02974703124628162
