gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000061578	ENSMUSG00000061578	0.4893323508732335	0.0623173906907666	49.71961383599032
ENSMUSG00000064341	ENSMUSG00000064341	0.4799659719991897	0.033945057376859	7.861933604400383
ENSMUSG00000035121	ENSMUSG00000035121	0.4711737784643846	0.0521337102260405	23.119039772447294
ENSMUSG00000032311	ENSMUSG00000032311	0.4408671369568601	0.0282615612858094	18.22196476782896
ENSMUSG00000120442	ENSMUSG00000120442	0.4406655137954347	0.0730889101933864	114.16834062033136
ENSMUSG00000071005	ENSMUSG00000071005	0.4382195750118751	0.043567326574274	48.62879805218303
ENSMUSG00000003541	ENSMUSG00000003541	0.4358285047358984	0.0387677365835682	43.95099543810128
ENSMUSG00000020377	ENSMUSG00000020377	0.4356420288679728	0.0264267905950372	23.07032726252491
ENSMUSG00000025290	ENSMUSG00000025290	0.4252054465282848	0.039292653890791	53.79972118886864
ENSMUSG00000032012	ENSMUSG00000032012	0.4205253255952305	0.0430169533216737	54.71645090829631
ENSMUSG00000040732	ENSMUSG00000040732	0.4133933582832504	0.0511335251968854	98.64684485577834
ENSMUSG00000105643	ENSMUSG00000105643	0.4123571241630465	0.0370823134625811	54.376465497492575
ENSMUSG00000040093	ENSMUSG00000040093	0.4105991068190686	0.0529951678689439	128.05877556809608
ENSMUSG00000000628	ENSMUSG00000000628	0.409957284469206	0.0304124143677883	39.69382823563381
ENSMUSG00000048782	ENSMUSG00000048782	0.4083040474518725	0.0433379532700847	46.6678690321296
ENSMUSG00000005107	ENSMUSG00000005107	0.407957222410603	0.0479101765876996	41.95819347874739
ENSMUSG00000023013	ENSMUSG00000023013	0.4067639470691575	0.0419583421984674	101.31554668460316
ENSMUSG00000021464	ENSMUSG00000021464	0.405430230589918	0.026543994214763	50.93682361514114
ENSMUSG00000023886	ENSMUSG00000023886	0.4048385145924605	0.051889352252035	122.03937889058597
ENSMUSG00000053617	ENSMUSG00000053617	0.4036931309292849	0.036067108400411	60.241513925199456
ENSMUSG00000104339	ENSMUSG00000104339	0.4033675838471609	0.0639836327023679	90.7592419536435
ENSMUSG00000068855	ENSMUSG00000068855	0.401303720898943	0.035162891608533	70.74291483957953
ENSMUSG00000055254	ENSMUSG00000055254	0.401293525571467	0.0352399018084752	86.27861844049197
ENSMUSG00000061104	ENSMUSG00000061104	0.3997591755478188	0.0562117008788472	143.0798727983779
ENSMUSG00000116097	ENSMUSG00000116097	0.3986388075205816	0.0560852906736208	130.71989137082392
ENSMUSG00000026678	ENSMUSG00000026678	0.3979765212289725	0.0449362389367439	65.15374125865682
ENSMUSG00000032218	ENSMUSG00000032218	0.396107003525162	0.0403540727424234	107.72390635323248
ENSMUSG00000028001	ENSMUSG00000028001	0.3938773328429722	0.0501727554724502	89.39821027291318
ENSMUSG00000103320	ENSMUSG00000103320	0.3924990971656265	0.0430391338960668	84.6392344010743
ENSMUSG00000105388	ENSMUSG00000105388	0.389707253222567	0.0511220129617997	130.77018008705198
ENSMUSG00000078784	ENSMUSG00000078784	0.3888087223012653	0.0517897527420273	136.66239424216158
ENSMUSG00000098318	ENSMUSG00000098318	0.3887450066177993	0.0461996831852195	98.3362089975
ENSMUSG00000019122	ENSMUSG00000019122	0.3885928449741868	0.0596978304059064	182.9075176147771
ENSMUSG00000067377	ENSMUSG00000067377	0.3881158786187073	0.0456075843868514	96.26318091565436
ENSMUSG00000070720	ENSMUSG00000070720	0.3877320267283409	0.0483149741317227	123.76271651834408
ENSMUSG00000045294	ENSMUSG00000045294	0.3871238244013639	0.0467821106236693	117.7424732201596
ENSMUSG00000021913	ENSMUSG00000021913	0.3853530199135286	0.0466813964269525	175.15264771050423
ENSMUSG00000047583	ENSMUSG00000047583	0.3845007996315909	0.0346292740442779	99.759510824783
ENSMUSG00000119670	ENSMUSG00000119670	0.3829283031093127	0.0355657017980098	109.03742476782914
ENSMUSG00000074063	ENSMUSG00000074063	0.382494357048486	0.0433459930090373	154.4778624916852
ENSMUSG00000024869	ENSMUSG00000024869	0.3819122557738844	0.038924063369985	91.72725876204956
ENSMUSG00000011008	ENSMUSG00000011008	0.3815530401405735	0.0429802748287128	129.50366790172393
ENSMUSG00000018486	ENSMUSG00000018486	0.3811968152770765	0.0157167021575578	38.76196589441769
ENSMUSG00000030083	ENSMUSG00000030083	0.3802923318257851	0.0265099805106562	87.38077591781844
ENSMUSG00000045932	ENSMUSG00000045932	0.3791518042900518	0.0579504280404702	151.80543468532343
ENSMUSG00000006200	ENSMUSG00000006200	0.3791004301290536	0.0466227233370919	183.18526141586827
ENSMUSG00000102594	ENSMUSG00000102594	0.3788839873383171	0.0565892084617861	233.5209840678135
ENSMUSG00000068263	ENSMUSG00000068263	0.3787340799332835	0.0428309835944235	106.0943448068746
ENSMUSG00000114104	ENSMUSG00000114104	0.3785077460458541	0.0597717198966714	177.9606979082741
ENSMUSG00000069266	ENSMUSG00000069266	0.3784663069332211	0.0230939475550213	62.171456473208025
