gene	rewiring_abs_obs	p_perm	q_BH
ENSMUSG00000022894	72.81381231546402	0.0004997501249375312	0.048052896628608774
ENSMUSG00000040860	32.92656084895134	0.0004997501249375312	0.048052896628608774
ENSMUSG00000020241	35.613415107131004	0.0004997501249375312	0.048052896628608774
ENSMUSG00000045775	49.93642535246909	0.0004997501249375312	0.048052896628608774
ENSMUSG00000031725	45.14426854997873	0.0004997501249375312	0.048052896628608774
ENSMUSG00000061578	72.05606968700886	0.0004997501249375312	0.048052896628608774
ENSMUSG00000104369	42.709904454648495	0.0004997501249375312	0.048052896628608774
ENSMUSG00000054555	103.25914789736271	0.0004997501249375312	0.048052896628608774
ENSMUSG00000078664	51.0636452883482	0.0004997501249375312	0.048052896628608774
ENSMUSG00000023034	155.49098508059978	0.0004997501249375312	0.048052896628608774
ENSMUSG00000032334	58.87377228587866	0.0004997501249375312	0.048052896628608774
ENSMUSG00000053580	37.44309289753437	0.0004997501249375312	0.048052896628608774
ENSMUSG00000078247	41.13310303539038	0.0004997501249375312	0.048052896628608774
ENSMUSG00000028073	41.31418380141258	0.0004997501249375312	0.048052896628608774
ENSMUSG00000031661	79.36684776097536	0.0004997501249375312	0.048052896628608774
ENSMUSG00000040723	56.964103773236275	0.0004997501249375312	0.048052896628608774
ENSMUSG00000004460	41.806316927075386	0.0004997501249375312	0.048052896628608774
ENSMUSG00000024990	73.94962610304356	0.0004997501249375312	0.048052896628608774
ENSMUSG00000036764	80.2304619550705	0.0004997501249375312	0.048052896628608774
ENSMUSG00000067629	43.93141666054726	0.0004997501249375312	0.048052896628608774
ENSMUSG00000024299	47.492070123553276	0.0004997501249375312	0.048052896628608774
ENSMUSG00000079056	34.93974769860506	0.0004997501249375312	0.048052896628608774
ENSMUSG00000035692	41.549817983061075	0.0004997501249375312	0.048052896628608774
ENSMUSG00000053560	90.81044922024012	0.0004997501249375312	0.048052896628608774
ENSMUSG00000014778	36.2940903827548	0.0004997501249375312	0.048052896628608774
ENSMUSG00000057722	61.03821634501219	0.0004997501249375312	0.048052896628608774
